Light,Water Purifier,Exhaust Fan,Stove,Fan,Geyser,Bed,Modular Kitchen,AC,Chimney,Washing Machine,Fridge,Curtains,Sofa,Wardrobe,Dining Table,Microwave,TV
1,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0
0,0,0,1,0,0,0,1,5,1,0,0,0,0,4,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,1,2,1,1,1,2,1,1,1,1,1,1,0,1,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,1,1,8,0,0,1,0,1,0,0,0,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,5,1,0,1,4,0,0,0,0,0,0,0,0,0
50,0,1,0,18,5,0,1,0,1,0,0,0,0,11,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,1,0,9,3,0,1,0,0,0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
60,0,1,0,9,6,0,1,6,1,0,0,0,0,5,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1,1,0,8,4,0,1,4,1,1,1,1,0,3,1,0,0
32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,1,1,1,4,3,0,1,5,1,1,1,4,0,3,0,1,0
8,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0
9,1,1,1,12,6,0,1,7,1,0,0,0,0,4,0,0,0
0,0,0,0,0,0,0,0,9,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
7,0,1,0,7,0,0,0,0,0,0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,1,1,5,3,0,1,6,1,0,0,1,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,2,0,1,1,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,1,1,0,8,6,0,1,6,1,0,0,1,0,6,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
19,0,0,0,7,0,0,1,0,1,0,0,0,0,4,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
7,0,1,0,7,4,0,1,6,0,0,0,0,0,0,0,0,0
1,0,1,0,1,2,0,1,2,2,0,0,0,0,0,0,1,0
12,0,1,0,6,0,0,1,7,1,0,0,0,0,4,0,0,0
10,0,1,0,6,3,0,0,4,1,0,0,1,0,4,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,3,5,0,0,4,0,0,0,0,0,5,0,0,0
10,1,1,1,4,2,0,1,0,1,1,0,1,1,4,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,1,0,4,3,0,1,0,1,0,0,0,0,4,0,0,0
0,0,0,1,0,0,0,1,0,1,0,0,0,0,3,0,0,0
8,0,0,0,0,0,0,1,6,0,0,0,1,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,1,1,9,6,0,1,7,1,0,0,0,0,4,0,0,0
9,1,1,1,8,6,4,1,5,1,1,1,1,1,4,1,1,1
0,0,0,1,0,0,0,1,4,1,0,0,0,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0
17,0,1,0,7,3,0,1,4,1,0,0,0,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,18,0,0,1,0,0,0,0,0,0,6,0,0,0
0,0,1,1,0,0,0,1,5,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,1,0,20,14,0,1,8,4,0,0,8,0,24,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,1,1,0,6,4,0,1,0,1,0,0,1,0,3,1,0,0
10,0,1,0,5,3,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,0,0,0,6,2,0,0,0,0,0,0,0,0,4,0,0,0
50,0,1,0,12,0,0,1,0,1,0,0,0,0,8,0,0,0
21,0,1,1,6,5,0,1,6,1,0,0,1,0,4,0,0,0
12,1,1,1,12,12,12,0,0,0,1,1,1,1,12,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0
1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,1,0,1,1,1,0,1,1,0,1,0,0,0
6,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,4,0,0,1,6,1,1,1,1,0,4,0,1,0
12,1,1,0,7,3,0,1,0,1,0,0,0,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,1,0,0,3,1,1,3,1,0,0,0,1,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,1,0,4,3,0,0,0,0,0,0,0,0,3,0,0,0
1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40,1,1,0,22,18,36,1,18,1,1,1,0,0,36,0,1,18
15,0,1,0,6,3,0,1,5,1,0,0,1,0,4,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0
5,1,0,0,5,0,0,1,0,1,0,0,1,0,0,1,0,0
55,0,1,0,11,0,0,1,9,1,0,0,1,0,0,0,0,0
20,0,1,0,6,0,0,1,0,1,0,0,0,0,2,0,0,0
30,1,0,1,12,9,0,0,0,1,0,0,0,0,9,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,2,0,0,2,0,0,0,0,0,3,0,0,0
21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
12,1,1,1,8,4,0,1,5,1,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,1,0,9,5,0,1,0,0,0,0,0,0,4,0,0,0
6,0,1,0,4,0,0,0,2,1,0,0,0,0,0,0,0,0
0,0,0,1,0,0,0,0,4,1,0,0,0,0,6,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
0,0,1,0,6,3,0,1,0,1,0,0,0,0,5,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22,0,1,0,5,2,0,1,0,1,0,0,1,0,3,0,0,0
1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0
8,1,1,1,4,3,0,1,0,1,0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,4,1,0,1,0,0,0,0,0,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,5,0,0,1,5,0,0,0,0,0,0,0,0,0
5,0,1,0,4,0,0,1,0,1,0,0,0,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,0,3,2,0,0,4,0,0,0,1,0,0,0,0,0
15,1,1,1,6,4,0,1,6,1,0,0,0,0,6,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,0,0,0
6,0,1,0,8,1,0,0,6,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0
18,0,1,0,6,2,0,1,0,1,0,0,0,0,2,0,0,0
3,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,7,5,0,0,6,1,0,0,0,0,4,0,0,0
5,0,0,0,3,1,0,0,2,1,0,0,0,0,2,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,1,0,5,5,0,1,5,1,0,0,1,0,4,0,0,0
5,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0
6,0,0,0,6,0,0,1,4,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,1,0,4,3,0,1,6,1,0,0,1,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,5,0,0,0,0,0,0,0,0,0,2,0,0,0
15,0,1,1,7,6,0,1,6,1,1,1,1,0,4,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,1,0,4,4,0,1,4,1,0,0,0,0,4,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,0,1,0,8,7,0,0,8,1,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,1,0,5,2,4,1,4,1,0,0,1,1,0,0,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,6,2,0,0,0,0,0,0,0,0,4,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,1,0,5,0,0,1,0,1,0,0,0,0,2,0,0,0
10,0,1,0,10,5,0,1,0,0,1,0,0,0,4,0,0,0
0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
26,0,1,0,9,7,0,1,10,1,0,0,1,0,6,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6,1,1,1,5,3,0,1,2,1,0,0,1,0,3,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
55,0,1,0,6,4,0,1,0,1,0,0,0,0,10,0,0,0
0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,0,0,0
10,0,1,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0
6,0,1,0,4,2,0,1,0,1,0,0,1,0,2,0,0,0
6,0,1,0,7,4,0,1,5,1,1,1,0,0,3,0,1,0
7,0,1,0,5,3,0,1,5,1,0,0,1,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,1,1,5,4,0,1,5,1,0,0,0,0,3,0,0,0
10,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,1,0,6,5,0,1,5,1,0,0,0,0,4,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,3,1,0,0,0,0,0,0,5,0,0,0,0,0
0,0,1,0,5,2,0,1,0,1,0,0,0,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,5,8,1,10,1,0,0,0,0,8,0,0,0
7,1,1,1,7,2,3,1,4,1,1,1,1,1,4,1,1,2
0,0,1,1,0,3,0,1,5,1,0,0,4,0,3,0,0,0
22,0,1,1,10,6,0,1,0,1,0,0,0,0,4,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,1,0,4,4,0,1,5,1,0,0,0,0,4,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,0,0,1,0,0,1,1,0,0,0,0,2,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2,0,0,0,3,10,10,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
7,0,1,0,5,2,0,1,0,1,0,0,0,0,3,0,0,0
5,0,1,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0
0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,0,0,4,2,0,1,0,1,0,0,1,0,2,0,0,0
1,0,0,0,0,0,0,0,3,1,0,0,0,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,1,0,4,3,0,1,0,1,0,0,1,0,3,0,0,0
5,0,1,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0
21,0,1,0,9,4,0,1,5,1,0,0,0,0,16,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0
44,1,1,0,9,6,0,1,7,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0
0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,1,0,5,1,0,1,0,1,0,0,0,0,3,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12,0,1,1,4,3,0,1,4,1,0,0,1,0,3,0,0,0
27,0,0,0,9,1,0,1,8,1,0,0,6,0,4,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,0,1,0,0,1,1,1,0,1,1,0,1,1,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,1,0,4,0,1,5,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,1,1,0,0,0,1,0,1,0,0,1,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,1,0,5,1,4,1,1,1,0,0,1,0,0,0,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,1,0,0,4,1,2,1,5,1,0,0,1,0,3,0,0,1
10,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0
11,0,1,1,5,3,0,1,4,1,0,0,0,0,3,0,0,0
10,0,1,0,7,3,0,1,3,1,0,0,0,0,3,0,0,0
10,0,1,0,0,3,0,1,4,1,0,0,0,0,3,0,0,0
10,1,1,0,5,3,0,1,5,1,0,0,1,0,3,0,0,0
8,0,1,0,3,0,0,1,0,0,0,0,0,0,7,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1,1,0,17,13,0,1,12,0,1,1,0,1,16,0,0,13
18,0,1,0,6,4,0,1,4,1,0,0,0,0,4,0,1,0
6,0,1,0,7,1,0,0,6,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,1,0,8,4,0,1,0,1,0,0,0,0,6,0,0,0
5,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
1,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0
40,0,1,0,12,8,0,1,0,0,0,0,11,0,8,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,1,0,4,12,0,1,0,0,0,0,1,0,8,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,1,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0
1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0
10,0,1,1,7,5,0,1,6,1,1,1,0,0,4,0,1,0
10,1,1,1,6,4,0,1,5,1,0,0,0,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,1,3,2,0,1,3,1,0,0,0,0,2,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,1,0,6,4,0,1,0,1,1,0,0,0,4,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,1,5,0,0,1,6,1,0,0,0,0,0,0,0,0
99,1,1,1,11,3,0,1,3,1,1,0,0,1,4,1,0,1
10,0,1,0,5,4,0,1,0,1,0,0,1,0,3,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,1,0,5,0,0,1,5,1,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,5,0,0,0,0,0,3,0,0,0
6,0,1,0,6,0,0,1,8,1,0,0,0,0,4,0,0,0
0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,0,0,5,1,0,0,2,1,0,0,10,0,2,0,0,2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,0,0,6,0,0,1,0,0,0,0,0,0,4,0,0,0
0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,0,1,1,8,5,0,1,6,1,0,0,1,0,4,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,1,0,2,2,0,1,0,1,0,0,0,0,2,0,0,0
14,1,1,0,7,4,0,1,0,1,0,0,1,0,5,0,0,0
0,1,1,1,6,5,0,1,5,1,1,1,1,1,3,1,1,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0
4,0,1,0,0,4,0,1,4,1,0,0,0,0,4,0,0,0
50,0,1,1,0,0,0,1,15,1,0,0,1,0,5,0,0,0
10,0,1,0,8,6,0,1,6,2,0,1,0,1,7,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
12,1,1,1,4,3,3,1,3,1,1,1,1,1,3,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,1,1,1,3,1,0,1,1,1,1,1,1,1,1,1,1,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,1,1,1,4,2,1,1,0,1,1,0,1,1,4,0,0,0
15,0,0,0,0,0,0,1,5,1,0,0,0,0,0,0,0,0
48,0,1,0,14,7,0,1,6,1,0,0,0,0,6,0,0,0
1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,1,0,4,3,0,1,0,1,0,0,1,0,3,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
6,0,1,0,5,3,0,1,0,1,0,0,0,0,5,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0
12,0,1,1,4,3,0,0,4,1,0,0,0,0,2,1,0,0
8,0,0,1,4,2,0,1,3,1,0,0,1,0,2,0,0,0
2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0
6,0,1,0,6,3,0,0,3,0,0,0,0,0,0,0,0,0
